SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.6666391278783103,-0.017006579920626735,-0.5540085250500681,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,-0.9109613101984924,-1.2982520670487077,-0.8947782113875602,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.7888002190384014,-0.29120308494803704,-0.6684734332844834,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5037576729981889,0.5862257311396761,-0.30326221325577307,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2367242199587352,0.16412929309748078,-0.9461319031142356,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8400143297628127,0.30372024111143525,0.7405324538932071,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,-0.8702409464784621,-1.4677553610656522,-0.9025871490470287,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.4915401492832983,-1.491020519067978,-0.404248983326529,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.1552834925186746,0.20401242110146783,-0.8853368969292195,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.6137012404433893,0.8072447321617703,1.7535766716147878,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,1.0436161483629645,-0.6468276429835875,0.16388432011871337,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.6666391278783103,-1.4744025490663168,-0.8639836436682994,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0.43281069256250915,0.6477122201458225,0.5556768109939203,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,-1.2367242199587352,1.3174164112127704,-0.8986606210713638,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.748079855318371,0.5712695581381809,-0.48441191963870184,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.8400143297628127,1.0000131841810405,1.200222995943116,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.015113308357824713,-1.4694171580658184,-0.7170035543320288,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.06632741908223598,-1.33148800705203,-0.6615689206081734,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,-0.7073594915983407,0.32200000811326246,-0.5003165638547383,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.0331224013585834,0.3884718881199074,-0.7836001158968197,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7073594915983407,1.3489905542159264,-0.31786536786189806,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.1657772395230555,-1.4694171580658184,-0.45341881960606484,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,-1.2774445836787656,-1.156999322034587,-0.9925664052983643,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2774445836787656,-0.6468276429835875,-0.9857942474976384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9924020376385531,0.6560212051466532,-0.713429972691255,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.025607055362205634,0.3319707901142591,0.0765742205249931,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0,-0.7888002190384014,0.4815325201292102,-0.5153388422335466,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2774445836787656,-1.328164413051698,-0.9948384973292265,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5037576729981889,-0.4307940329619915,-0.5540747024878603,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.1960038562387048,-1.1420431490330922,-0.9695366569467108,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.7888002190384014,-1.4993295040688086,-0.8977782552341357,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.3106496014024181,-0.27126152094604356,0.043838447963830504,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.43281069256250915,0.2372483611047903,0.39424798107303943,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
0,-1.0738427650786138,0.8720548151682491,-0.7715117039267947,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,1.4915401492832983,-1.4960059100684764,-0.39897684744909107,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,1.6137012404433893,1.4935668932303794,2.580728466578339,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,1.0843365120829946,-1.5109620830699715,-0.479580966679878,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.5037576729981889,1.0565142821866886,-0.16680433652844742,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.3408762181180675,-1.3514295710540236,-0.7466289873169623,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.0843365120829946,1.5484061942358611,1.8706224999230954,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.6137012404433893,1.5783185402388515,2.542058783761817,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2774445836787656,-1.462769970065154,-0.9966252881496135,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.21871512695797646,1.2343265612044643,0.17709774853120427,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.748079855318371,0.5081212721318681,-0.5150520733364476,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.5729808767233588,1.3556377422165908,2.2614002700854896,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,-0.7888002190384014,0.4499583771260538,-0.5496187550098584,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.47353105628253944,0.13587874409465642,0.29965836332218715,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.025607055362205634,0.5047976781315361,0.17873012533007618,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1.6137012404433893,-0.3094828519498643,0.8380118197609813,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
0,-1.2774445836787656,0.50313588113137,-0.9705293185135924,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.5444780367182193,1.3905354792200795,-0.15233353679790662,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.2879383306831464,1.2526063282062914,1.929895425038893,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2367242199587352,-0.6235624849812617,-0.9684998770879678,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2774445836787656,-1.3132082400502028,-0.9946399650158503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.1657772395230555,-1.4960059100684764,-0.5098019966049404,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.13727439951791576,-1.4876969250676457,-0.7675189985133375,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,-0.38159658183809786,0.7324638671542947,-0.13406856396728503,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.002895784642934,-0.19980424993890028,0.51076438987901,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.6137012404433893,-0.6484894399837535,0.3794462941535382,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1.369379058123207,-0.27126152094604356,0.6659504815015019,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.3286586944031769,0.6460504231456565,1.3432986164496525,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.9924020376385531,0.5064594751317021,-0.7302169827445196,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-1.1552834925186746,0.179085466098976,-0.8873883975007748,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.5729808767233588,-1.329826210051864,-0.19537093050870716,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2774445836787656,-1.481049737066981,-0.9968679387548512,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,-1.1552834925186746,-0.4889569279678058,-0.9266536772574252,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.8295205827584317,-1.5093002860698053,-0.9090063605128633,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.3408762181180675,-0.47067716096597834,-0.4372053473469985,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
0,-0.055833672077855064,0.544680806135523,0.11736158135086192,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,-1.2774445836787656,-0.31779183695069496,-0.9814265366033595,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.0965540357978854,0.8354952811645946,0.19562743111299438,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,0.5956921474426305,0.682609957149311,0.8062687087667004,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.880734693482843,1.437065795224731,1.53572054640317,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.7178532386027215,0.9551446651765553,1.0887360724093458,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,-1.2774445836787656,0.6593447991469852,-0.9684557587961065,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1.6137012404433893,-1.479387940066815,-0.31449031853450055,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.13727439951791576,-1.3165318340505352,-0.6960694248437922,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,-1.2367242199587352,-0.34438058895335305,-0.955440862696992,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9109613101984924,-1.16863190103575,-0.8738440818993235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0,-0.5851984004382496,0.2787932861089434,-0.4296170011468368,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-0.8702409464784621,1.0049985751815391,-0.5115226099875352,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.6666391278783103,-1.4960059100684764,-0.88032947080295,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.6137012404433893,0.7258166791536301,1.7959522909476673,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.6137012404433893,1.476948923228718,2.4699915540062127,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.35136996512244845,0.3303089931140931,0.40055689680922046,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
1,1.3286586944031769,0.9850570111795457,1.6969729031566052,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.7888002190384014,-0.3310862129520241,-0.6831427653284006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.1552834925186746,0.35191235411625243,-0.8851604237617738,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.35136996512244845,0.00792037508186511,0.111207079636196,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,-0.7073594915983407,0.32033821111309646,-0.5318170242437815,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2774445836787656,-0.5388108379727895,-0.9843604030121428,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.3920903288424788,1.1379423351948288,0.8906228828057067,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
0,0.758573602322752,0.9551446651765553,1.0322867179726782,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0,-1.2367242199587352,0.1873944510998066,-0.9408597672367975,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.2774445836787656,-0.8163309370005319,-0.9880442803825703,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.015113308357824713,0.6294324531439953,0.15598714587552204,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.9109613101984924,-1.4926823160681442,-0.9206094712724127,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.4100994218432374,-0.1732154979362424,0.8047907459893432,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.1657772395230555,1.6730409692483204,2.086096237374197,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.7178532386027215,1.6481140142458286,1.5491545662749682,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-1.2367242199587352,-0.6700928009859131,-0.9702425496164933,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.13727439951791576,-0.6567984249845842,-0.46372044075570285,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,-1.1960038562387048,-0.7847567939973756,-0.9474554518700777,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,-0.7888002190384014,1.4005062612210766,-0.40387397784570706,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1.002895784642934,0.8338334841644282,1.1672004544848547,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.055833672077855064,-0.49560411596847015,-0.3351376791256382,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,0.5142514200025698,1.61321627724234,1.2143629084846965,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,1.1657772395230555,0.7756705891586139,1.432527861739344,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.7178532386027215,-1.3248408190513656,-0.47845595023741216,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.5444780367182193,1.3373579752147637,-0.12021542032280383,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,1.0843365120829946,-1.5093002860698053,-0.520655096402846,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.5729808767233588,-1.3464441800535252,-0.24123189489863764,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-0.6666391278783103,0.9867188081797118,-0.33906420710130314,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,1.002895784642934,-0.16656830993557784,0.5163674129454084,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
0,-1.2774445836787656,-1.328164413051698,-0.9948384973292265,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5037576729981889,1.4054916522215746,-0.04750847533520836,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.2774445836787656,0.19404163910047073,-0.9746323196567032,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.1145631287986442,0.6859335511496436,-0.8288213650547598,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.7992939660427822,1.3390197722149297,1.4758079060553824,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.46303730927815856,0.006258578081699082,-0.4146829593517513,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.748079855318371,-0.3244390249513595,-0.6652086796867394,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-1.1145631287986442,-0.47233895796614456,-0.8978003143800664,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0738427650786138,-0.3194536339508612,-0.8633218692903784,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9109613101984924,-0.4507355969639848,-0.7859604445114048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2774445836787656,-1.3082228490497045,-0.9945737875780581,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.4508197855632678,-0.3427187919531868,0.6211924744081067,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5851984004382496,1.0099839661820376,-0.2204962977237773,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.4223169455581282,0.3735157151184122,-0.21888598007083607,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,-0.5037576729981889,-0.6784017859867437,-0.5967370907178389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2774445836787656,0.17410007509847744,-0.9748970294078716,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.9924020376385531,0.3236618051134285,-0.7381803344255032,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9109613101984924,-0.6617838159850825,-0.8136887909462978,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.3408762181180675,0.37683930911874425,-0.25016584900057215,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.10704778280226633,-0.11837619693076015,-0.11406091860813782,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.38159658183809786,0.7324638671542947,-0.14953202526470744,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,-1.0738427650786138,0.8172155141627669,-0.7552761725217977,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.8295205827584317,-1.4976677070686424,-0.9085651775942493,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2774445836787656,-1.479387940066815,-0.9968458796089206,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5729808767233588,0.37517751211857825,1.3926890441884952,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0.10704778280226633,1.1977670272008092,0.5107864490249407,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.3106496014024181,0.32532360211359457,0.32471755309946526,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2774445836787656,0.2937494591104381,-0.973308770900861,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.38159658183809786,0.004596781081533054,-0.3396818631873629,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1,-1.1552834925186746,1.0199547481830342,-0.83102727964783,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1552834925186746,0.8521132511662559,-0.8484319457871542,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1.4508197855632678,-0.14828854293375057,0.807040778874275,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.22920887396235737,0.5679459641378485,0.38028454169890474,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.7992939660427822,-1.328164413051698,-0.4635219084423266,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-0.015113308357824713,0.33695618111475767,0.010418841878816238,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.13727439951791576,0.358559542116917,-0.09941364571015135,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0.22920887396235737,1.2093996062019723,0.6450604703051267,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.6364125111626608,0.464914550127549,0.6188542049394521,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.2774445836787656,-1.5126238800701375,-0.9972870625275345,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.4223169455581282,0.8072447321617703,-0.17359855347510383,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0.43281069256250915,1.6713791722481544,1.1538546711967796,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,-1.1145631287986442,0.15249671409631763,-0.8550717487122957,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1145631287986442,0.5264010391336954,-0.8224462718807867,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.758573602322752,1.505199472231542,1.502962714696077,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
0,1.5729808767233588,-1.491020519067978,-0.40793286069695633,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,0.22920887396235737,0.5164302571326987,0.343644300308008,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1,-0.3408762181180675,0.9435120861753926,-0.021478683136979433,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.10704778280226633,0.8886727851699104,0.4220425049457246,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
